2024-06-28 15:15:10,247 DEBUG:Fetched 2090 items from PostgreSQL:
2024-06-28 15:19:42,870 DEBUG:{'id': 982, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 983, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 984, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 985, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 986, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 987, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 988, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 989, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 990, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 991, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 992, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 993, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 994, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 995, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 996, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 997, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 998, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 999, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 1000, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 1001, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 1002, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 1003, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 1004, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 1005, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 1006, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 1007, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 1008, 'table': 'central_contents'}
2024-06-28 15:19:42,870 DEBUG:{'id': 1009, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1010, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1011, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1012, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1013, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1014, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1015, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1016, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1017, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1018, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1019, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1020, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1021, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1022, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1023, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1024, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1025, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1026, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1027, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1028, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1029, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1030, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1031, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1032, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1033, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1034, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1035, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1036, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1037, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1038, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1039, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1040, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1041, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1042, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1043, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1044, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1045, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1046, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1047, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1048, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1049, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1050, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1051, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1052, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1053, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1054, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1055, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1056, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1057, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1058, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1059, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1060, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1061, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1062, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1063, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1064, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1065, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1066, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1067, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1068, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1069, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1070, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1071, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1072, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1073, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1074, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1075, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1076, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1077, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1078, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1079, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1080, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1081, 'table': 'central_contents'}
2024-06-28 15:19:42,871 DEBUG:{'id': 1082, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1083, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1084, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1085, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1086, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1087, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1088, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1089, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1090, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1091, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1092, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1093, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1094, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1095, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1096, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1097, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1098, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1099, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1100, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1101, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1102, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1103, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1104, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1105, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1106, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1107, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1108, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1109, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1110, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1111, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1112, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1113, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1114, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1115, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1116, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1117, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1118, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1119, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1120, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1121, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1122, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1123, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1124, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1125, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1126, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1127, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1128, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1129, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1130, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1131, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1132, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1133, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1134, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1135, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1136, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1137, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1138, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1139, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1140, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1141, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1142, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1143, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1144, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1145, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1146, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1147, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1148, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1149, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1150, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1151, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1152, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1153, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1154, 'table': 'central_contents'}
2024-06-28 15:19:42,872 DEBUG:{'id': 1155, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1156, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1157, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1158, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1159, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1160, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1161, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1162, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1163, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1164, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1165, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1166, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1167, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1168, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1169, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1170, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1171, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1172, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1173, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1174, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1175, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1176, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1177, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1178, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1179, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1180, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1181, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1182, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1183, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1184, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1185, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1186, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1187, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1188, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1189, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1190, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1191, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1192, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1193, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1194, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1195, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1196, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1197, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1198, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1199, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1200, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1201, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1202, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1203, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1204, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1205, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1206, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1207, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1208, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1209, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1210, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1211, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1212, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1213, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1214, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1215, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1216, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1217, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1218, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1219, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1220, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1221, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1222, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1223, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1224, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1225, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1226, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1227, 'table': 'central_contents'}
2024-06-28 15:19:42,873 DEBUG:{'id': 1228, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1229, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1230, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1231, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1232, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1233, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1234, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1235, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1236, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1237, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1238, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1239, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1240, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1241, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1242, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1243, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1244, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1245, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1246, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1247, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1248, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1249, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1250, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1251, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1252, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1253, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1254, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1255, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1256, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1257, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1258, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1259, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1260, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1261, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1262, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1263, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1264, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1265, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1266, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1267, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1268, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1269, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1270, 'table': 'central_contents'}
2024-06-28 15:19:42,874 DEBUG:{'id': 1271, 'table': 'central_contents'}
